fecha,hospital,provincia,nuevos_hospitalizados_planta,hospitalizados_planta,nuevos_hospitalizados_uci,hospitalizados_uci,porcentaje_ocupacion_uci,nuevas_altas,altas,nuevos_fallecimientos,fallecimientos,codigo_ine,posicion
2020-06-24,Complejo Asistencial de Ávila,Ávila,0.0,7.0,0.0,1.0,,0.0,664.0,0.0,142,5019,"40.616092,-4.929031"
2020-06-24,Complejo Asistencial Universitario de Burgos,Burgos,0.0,6.0,0.0,2.0,,0.0,714.0,0.0,139,9059,"42.383333,-3.666667"
2020-06-24,Complejo Asistencial de Zamora,Zamora,1.0,4.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-06-24,Complejo Asistencial de Segovia,Segovia,1.0,7.0,0.0,0.0,,1.0,915.0,0.0,208,40004,"41.166667,-4.0"
2020-06-24,Todos,Sevilla,1.0,1213.0,0.0,152.0,,2.0,2869.0,0.0,289,XXXX,
2020-06-24,Todos,Jaén,3.0,774.0,0.0,91.0,,8.0,1720.0,0.0,188,XXXX,
2020-06-24,Todos,Huelva,0.0,223.0,0.0,30.0,,0.0,479.0,0.0,48,XXXX,
2020-06-24,Todos,Granada,0.0,1209.0,1.0,136.0,,14.0,2948.0,2.0,286,XXXX,
2020-06-24,Todos,Córdoba,0.0,562.0,0.0,76.0,,7.0,1625.0,0.0,115,XXXX,
2020-06-24,Todos,Cádiz,0.0,593.0,0.0,84.0,,3.0,1361.0,0.0,168,XXXX,
2020-06-24,Todos,Almería,0.0,246.0,0.0,41.0,,0.0,740.0,0.0,53,XXXX,
2020-06-24,Todos,Málaga,0.0,1497.0,0.0,168.0,,60.0,3506.0,0.0,287,XXXX,
2020-06-24,Complejo Asistencial Universitario de León,León,0.0,3.0,0.0,4.0,,0.0,1454.0,0.0,351,24089,"42.666667,-6.0"
2020-06-25,Todos,Huelva,0.0,223.0,0.0,30.0,,0.0,479.0,0.0,48,XXXX,
2020-06-25,Todos,Sevilla,0.0,1213.0,0.0,152.0,,0.0,2869.0,0.0,289,XXXX,
2020-06-25,Todos,Málaga,1.0,1498.0,0.0,168.0,,37.0,3543.0,0.0,287,XXXX,
2020-06-25,Todos,Jaén,2.0,776.0,0.0,91.0,,5.0,1725.0,0.0,188,XXXX,
2020-06-25,Todos,Almería,0.0,246.0,0.0,41.0,,0.0,740.0,0.0,53,XXXX,
2020-06-25,Todos,Granada,0.0,1209.0,0.0,136.0,,1.0,2949.0,0.0,286,XXXX,
2020-06-25,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-06-25,Hospital Universitario Río Hortega,Valladolid,2.0,9.0,0.0,2.0,,2.0,844.0,1.0,171,47186,"41.583333,-4.666667"
2020-06-25,Complejo Asistencial Universitario de León,León,0.0,3.0,0.0,4.0,,0.0,1454.0,0.0,351,24089,"42.666667,-6.0"
2020-06-25,Hospital Santos Reyes,Burgos,0.0,1.0,0.0,0.0,,1.0,118.0,0.0,43,9059,"42.383333,-3.666667"
2020-06-25,Complejo Asistencial Universitario de Burgos,Burgos,2.0,8.0,0.0,2.0,,0.0,714.0,0.0,139,9059,"42.383333,-3.666667"
2020-06-25,Complejo Asistencial de Zamora,Zamora,0.0,4.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-06-25,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-06-25,Complejo Asistencial de Soria,Soria,0.0,6.0,0.0,3.0,,0.0,425.0,0.0,122,42173,"41.666667,-2.666667"
2020-06-25,Todos,Cádiz,0.0,593.0,0.0,84.0,,3.0,1364.0,0.0,168,XXXX,
2020-06-25,Complejo Asistencial Universitario de Salamanca,Salamanca,0.0,12.0,0.0,3.0,,1.0,1274.0,0.0,370,37274,"40.833333,-6.0"
2020-06-25,Complejo Asistencial de Ávila,Ávila,0.0,6.0,0.0,1.0,,1.0,665.0,0.0,142,5019,"40.616092,-4.929031"
2020-06-25,Hospital Clínico Universitario de Valladolid,Valladolid,0.0,8.0,0.0,2.0,,1.0,834.0,0.0,195,47186,"41.583333,-4.666667"
2020-06-25,Complejo Asistencial de Segovia,Segovia,0.0,7.0,0.0,0.0,,0.0,915.0,0.0,208,40004,"41.166667,-4.0"
2020-06-25,Complejo Asistencial Universitario de Palencia,Palencia,0.0,4.0,0.0,1.0,,0.0,373.0,0.0,88,34120,"42.432128,-4.520647"
2020-06-25,Todos,Córdoba,0.0,562.0,0.0,76.0,,3.0,1628.0,0.0,115,XXXX,
2020-06-25,Hospital Santiago Apóstol,Burgos,0.0,0.0,0.0,0.0,,0.0,132.0,0.0,34,9059,"42.383333,-3.666667"
2020-06-26,Hospital Clínico Universitario de Valladolid,Valladolid,0.0,6.0,0.0,2.0,,2.0,836.0,0.0,195,47186,"41.583333,-4.666667"
2020-06-26,Todos,Almería,0.0,246.0,0.0,41.0,,3.0,743.0,0.0,53,XXXX,
2020-06-26,Todos,Cádiz,0.0,593.0,0.0,84.0,,13.0,1377.0,1.0,169,XXXX,
2020-06-26,Todos,Córdoba,0.0,562.0,0.0,76.0,,-1.0,1627.0,1.0,116,XXXX,
2020-06-26,Todos,Granada,2.0,1211.0,0.0,136.0,,0.0,2949.0,0.0,286,XXXX,
2020-06-26,Todos,Huelva,0.0,223.0,1.0,31.0,,1.0,480.0,0.0,48,XXXX,
2020-06-26,Todos,Málaga,0.0,1498.0,0.0,168.0,,44.0,3587.0,0.0,287,XXXX,
2020-06-26,Todos,Sevilla,0.0,1213.0,0.0,152.0,,2.0,2871.0,0.0,289,XXXX,
2020-06-26,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-06-26,Complejo Asistencial de Soria,Soria,0.0,6.0,0.0,3.0,,0.0,425.0,0.0,122,42173,"41.666667,-2.666667"
2020-06-26,Todos,Jaén,0.0,776.0,0.0,91.0,,0.0,1725.0,0.0,188,XXXX,
2020-06-26,Complejo Asistencial Universitario de Salamanca,Salamanca,2.0,13.0,0.0,2.0,,1.0,1275.0,0.0,370,37274,"40.833333,-6.0"
2020-06-26,Complejo Asistencial de Segovia,Segovia,0.0,7.0,0.0,0.0,,0.0,915.0,0.0,208,40004,"41.166667,-4.0"
2020-06-26,Complejo Asistencial de Ávila,Ávila,1.0,6.0,0.0,1.0,,1.0,666.0,0.0,142,5019,"40.616092,-4.929031"
2020-06-26,Complejo Asistencial Universitario de Burgos,Burgos,1.0,7.0,0.0,2.0,,2.0,716.0,0.0,139,9059,"42.383333,-3.666667"
2020-06-26,Complejo Asistencial Universitario de León,León,0.0,4.0,0.0,4.0,,1.0,1455.0,0.0,351,24089,"42.666667,-6.0"
2020-06-26,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,1.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-06-26,Hospital Universitario Río Hortega,Valladolid,0.0,6.0,1.0,3.0,,6.0,850.0,0.0,171,47186,"41.583333,-4.666667"
2020-06-26,Complejo Asistencial de Zamora,Zamora,1.0,5.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-06-26,Hospital Santiago Apóstol,Burgos,0.0,0.0,0.0,0.0,,0.0,132.0,0.0,34,9059,"42.383333,-3.666667"
2020-06-26,Complejo Asistencial Universitario de Palencia,Palencia,0.0,4.0,0.0,1.0,,0.0,373.0,0.0,88,34120,"42.432128,-4.520647"
2020-06-26,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-06-27,Todos,Almería,0.0,246.0,0.0,41.0,,1.0,744.0,0.0,53,XXXX,
2020-06-27,Todos,Granada,0.0,1211.0,0.0,136.0,,3.0,2952.0,0.0,286,XXXX,
2020-06-27,Todos,Cádiz,0.0,593.0,0.0,84.0,,7.0,1384.0,2.0,171,XXXX,
2020-06-27,Todos,Jaén,1.0,777.0,0.0,91.0,,4.0,1729.0,0.0,188,XXXX,
2020-06-27,Todos,Sevilla,1.0,1214.0,1.0,153.0,,1.0,2872.0,0.0,289,XXXX,
2020-06-27,Todos,Málaga,0.0,1498.0,0.0,168.0,,8.0,3595.0,0.0,287,XXXX,
2020-06-27,Todos,Huelva,0.0,223.0,0.0,31.0,,0.0,480.0,0.0,48,XXXX,
2020-06-27,Todos,Córdoba,0.0,562.0,0.0,76.0,,0.0,1627.0,0.0,116,XXXX,
2020-06-27,Complejo Asistencial Universitario de Salamanca,Salamanca,1.0,9.0,0.0,1.0,,4.0,1279.0,0.0,370,37274,"40.833333,-6.0"
2020-06-27,Complejo Asistencial de Zamora,Zamora,0.0,5.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-06-27,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-06-27,Complejo Asistencial Universitario de León,León,0.0,4.0,0.0,4.0,,0.0,1455.0,0.0,351,24089,"42.666667,-6.0"
2020-06-27,Hospital Santiago Apóstol,Burgos,0.0,0.0,0.0,0.0,,0.0,132.0,0.0,34,9059,"42.383333,-3.666667"
2020-06-27,Complejo Asistencial de Ávila,Ávila,0.0,5.0,0.0,0.0,,0.0,666.0,0.0,142,5019,"40.616092,-4.929031"
2020-06-27,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,0.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-06-27,Hospital Clínico Universitario de Valladolid,Valladolid,1.0,6.0,0.0,2.0,,1.0,837.0,0.0,195,47186,"41.583333,-4.666667"
2020-06-27,Hospital Universitario Río Hortega,Valladolid,0.0,6.0,0.0,3.0,,0.0,850.0,0.0,171,47186,"41.583333,-4.666667"
2020-06-27,Complejo Asistencial Universitario de Burgos,Burgos,0.0,5.0,0.0,2.0,,2.0,718.0,0.0,139,9059,"42.383333,-3.666667"
2020-06-27,Complejo Asistencial de Segovia,Segovia,0.0,6.0,0.0,0.0,,1.0,916.0,0.0,208,40004,"41.166667,-4.0"
2020-06-27,Complejo Asistencial de Soria,Soria,1.0,7.0,0.0,2.0,,1.0,426.0,1.0,123,42173,"41.666667,-2.666667"
2020-06-27,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-06-27,Complejo Asistencial Universitario de Palencia,Palencia,0.0,4.0,0.0,1.0,,0.0,373.0,0.0,88,34120,"42.432128,-4.520647"
2020-06-28,Todos,Huelva,0.0,223.0,0.0,31.0,,0.0,480.0,0.0,48,XXXX,
2020-06-28,Todos,Sevilla,0.0,1214.0,0.0,153.0,,0.0,2872.0,0.0,289,XXXX,
2020-06-28,Todos,Málaga,1.0,1499.0,0.0,168.0,,2.0,3597.0,0.0,287,XXXX,
2020-06-28,Todos,Granada,2.0,1213.0,0.0,136.0,,0.0,2952.0,0.0,286,XXXX,
2020-06-28,Todos,Jaén,0.0,777.0,0.0,91.0,,0.0,1729.0,0.0,188,XXXX,
2020-06-28,Todos,Cádiz,0.0,593.0,0.0,84.0,,1.0,1385.0,0.0,171,XXXX,
2020-06-28,Todos,Almería,0.0,246.0,0.0,41.0,,0.0,744.0,0.0,53,XXXX,
2020-06-28,Todos,Córdoba,0.0,562.0,0.0,76.0,,0.0,1627.0,0.0,116,XXXX,
2020-06-29,Todos,Cádiz,0.0,593.0,0.0,84.0,,1.0,1386.0,0.0,171,XXXX,
2020-06-29,Hospital Clínico Universitario de Valladolid,Valladolid,0.0,6.0,0.0,2.0,,0.0,837.0,0.0,195,47186,"41.583333,-4.666667"
2020-06-29,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-06-29,Complejo Asistencial de Ávila,Ávila,0.0,5.0,0.0,0.0,,0.0,666.0,0.0,143,5019,"40.616092,-4.929031"
2020-06-29,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,0.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-06-29,Complejo Asistencial de Soria,Soria,0.0,6.0,0.0,2.0,,0.0,426.0,0.0,123,42173,"41.666667,-2.666667"
2020-06-29,Hospital Universitario Río Hortega,Valladolid,0.0,8.0,0.0,3.0,,1.0,851.0,0.0,171,47186,"41.583333,-4.666667"
2020-06-29,Hospital Santiago Apóstol,Burgos,,,,,,,132.0,,34,9059,"42.383333,-3.666667"
2020-06-29,Complejo Asistencial Universitario de León,León,0.0,3.0,0.0,4.0,,0.0,1455.0,0.0,351,24089,"42.666667,-6.0"
2020-06-29,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-06-29,Complejo Asistencial de Zamora,Zamora,0.0,5.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-06-29,Todos,Córdoba,0.0,562.0,0.0,76.0,,0.0,1627.0,0.0,116,XXXX,
2020-06-29,Todos,Granada,1.0,1214.0,0.0,136.0,,0.0,2952.0,0.0,286,XXXX,
2020-06-29,Todos,Jaén,0.0,777.0,0.0,91.0,,0.0,1729.0,0.0,188,XXXX,
2020-06-29,Todos,Málaga,0.0,1499.0,0.0,168.0,,0.0,3597.0,0.0,287,XXXX,
2020-06-29,Todos,Sevilla,0.0,1214.0,0.0,153.0,,0.0,2872.0,0.0,289,XXXX,
2020-06-29,Todos,Huelva,0.0,223.0,0.0,31.0,,0.0,480.0,0.0,48,XXXX,
2020-06-29,Complejo Asistencial Universitario de Palencia,Palencia,0.0,4.0,0.0,2.0,,0.0,373.0,0.0,88,34120,"42.432128,-4.520647"
2020-06-29,Complejo Asistencial de Segovia,Segovia,1.0,6.0,0.0,0.0,,1.0,917.0,0.0,208,40004,"41.166667,-4.0"
2020-06-29,Complejo Asistencial Universitario de Burgos,Burgos,,,,,,,718.0,,139,9059,"42.383333,-3.666667"
2020-06-29,Complejo Asistencial Universitario de Salamanca,Salamanca,0.0,9.0,0.0,1.0,,0.0,1279.0,0.0,370,37274,"40.833333,-6.0"
2020-06-29,Todos,Almería,0.0,246.0,0.0,41.0,,0.0,744.0,0.0,53,XXXX,
2020-06-30,Hospital Santiago Apóstol,Burgos,1.0,2.0,0.0,0.0,,0.0,132.0,0.0,34,9059,"42.383333,-3.666667"
2020-06-30,Complejo Asistencial Universitario de Salamanca,Salamanca,0.0,7.0,0.0,0.0,,2.0,1281.0,1.0,371,37274,"40.833333,-6.0"
2020-06-30,Hospital Universitario Río Hortega,Valladolid,0.0,4.0,0.0,2.0,,4.0,855.0,0.0,171,47186,"41.583333,-4.666667"
2020-06-30,Complejo Asistencial de Zamora,Zamora,1.0,6.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-06-30,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,0.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-06-30,Complejo Asistencial Universitario de León,León,0.0,2.0,0.0,4.0,,1.0,1456.0,0.0,351,24089,"42.666667,-6.0"
2020-06-30,Complejo Asistencial Universitario de Palencia,Palencia,0.0,4.0,0.0,2.0,,0.0,373.0,0.0,88,34120,"42.432128,-4.520647"
2020-06-30,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-06-30,Complejo Asistencial de Segovia,Segovia,1.0,7.0,0.0,0.0,,0.0,917.0,0.0,208,40004,"41.166667,-4.0"
2020-06-30,Complejo Asistencial de Soria,Soria,0.0,6.0,0.0,1.0,,0.0,426.0,0.0,123,42173,"41.666667,-2.666667"
2020-06-30,Hospital Clínico Universitario de Valladolid,Valladolid,0.0,5.0,0.0,2.0,,1.0,838.0,1.0,196,47186,"41.583333,-4.666667"
2020-06-30,Todos,Almería,0.0,246.0,0.0,41.0,,0.0,744.0,0.0,53,XXXX,
2020-06-30,Todos,Cádiz,0.0,593.0,0.0,84.0,,-1.0,1385.0,0.0,171,XXXX,
2020-06-30,Todos,Córdoba,0.0,562.0,0.0,76.0,,2.0,1629.0,0.0,116,XXXX,
2020-06-30,Todos,Granada,0.0,1214.0,0.0,136.0,,5.0,2957.0,1.0,287,XXXX,
2020-06-30,Todos,Huelva,0.0,223.0,0.0,31.0,,0.0,480.0,0.0,48,XXXX,
2020-06-30,Todos,Jaén,1.0,778.0,0.0,91.0,,1.0,1730.0,0.0,188,XXXX,
2020-06-30,Todos,Málaga,2.0,1501.0,0.0,168.0,,0.0,3597.0,0.0,287,XXXX,
2020-06-30,Todos,Sevilla,0.0,1214.0,0.0,153.0,,4.0,2876.0,0.0,289,XXXX,
2020-06-30,Complejo Asistencial Universitario de Burgos,Burgos,0.0,3.0,0.0,2.0,,0.0,719.0,0.0,139,9059,"42.383333,-3.666667"
2020-06-30,Complejo Asistencial de Ávila,Ávila,0.0,4.0,0.0,0.0,,1.0,667.0,0.0,143,5019,"40.616092,-4.929031"
2020-06-30,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-07-01,Complejo Asistencial de Soria,Soria,0.0,6.0,0.0,1.0,,0.0,426.0,0.0,123,42173,"41.666667,-2.666667"
2020-07-01,Todos,Granada,0.0,1214.0,0.0,136.0,,1.0,2958.0,0.0,287,XXXX,
2020-07-01,Complejo Asistencial de Ávila,Ávila,0.0,5.0,0.0,0.0,,0.0,667.0,0.0,143,5019,"40.616092,-4.929031"
2020-07-01,Todos,Cádiz,0.0,593.0,0.0,84.0,,15.0,1400.0,0.0,171,XXXX,
2020-07-01,Todos,Almería,1.0,247.0,0.0,41.0,,3.0,747.0,0.0,53,XXXX,
2020-07-01,Todos,Córdoba,0.0,562.0,0.0,76.0,,3.0,1632.0,0.0,116,XXXX,
2020-07-01,Todos,Jaén,1.0,779.0,0.0,91.0,,1.0,1731.0,1.0,189,XXXX,
2020-07-01,Complejo Asistencial de Zamora,Zamora,0.0,6.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-07-01,Todos,Sevilla,0.0,1214.0,0.0,153.0,,3.0,2879.0,0.0,289,XXXX,
2020-07-01,Complejo Asistencial Universitario de Burgos,Burgos,0.0,4.0,0.0,2.0,,0.0,719.0,0.0,139,9059,"42.383333,-3.666667"
2020-07-01,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,0.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-07-01,Todos,Huelva,0.0,223.0,0.0,31.0,,0.0,480.0,0.0,48,XXXX,
2020-07-01,Complejo Asistencial Universitario de Palencia,Palencia,0.0,3.0,0.0,1.0,,2.0,375.0,0.0,88,34120,"42.432128,-4.520647"
2020-07-01,Complejo Asistencial de Segovia,Segovia,0.0,7.0,1.0,0.0,,1.0,918.0,0.0,208,40004,"41.166667,-4.0"
2020-07-01,Complejo Asistencial Universitario de León,León,0.0,1.0,0.0,4.0,,1.0,1457.0,0.0,351,24089,"42.666667,-6.0"
2020-07-01,Complejo Asistencial Universitario de Salamanca,Salamanca,0.0,6.0,0.0,0.0,,1.0,1282.0,0.0,371,37274,"40.833333,-6.0"
2020-07-01,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-07-01,Todos,Málaga,0.0,1501.0,0.0,168.0,,17.0,3614.0,0.0,287,XXXX,
2020-07-01,Hospital Universitario Río Hortega,Valladolid,0.0,3.0,0.0,2.0,,4.0,859.0,0.0,171,47186,"41.583333,-4.666667"
2020-07-01,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-07-01,Hospital Clínico Universitario de Valladolid,Valladolid,0.0,5.0,0.0,2.0,,0.0,838.0,0.0,196,47186,"41.583333,-4.666667"
2020-07-01,Hospital Santiago Apóstol,Burgos,0.0,1.0,0.0,0.0,,1.0,133.0,1.0,35,9059,"42.383333,-3.666667"
2020-07-02,Complejo Asistencial Universitario de Palencia,Palencia,0.0,1.0,0.0,1.0,,2.0,377.0,0.0,88,34120,"42.432128,-4.520647"
2020-07-02,Todos,Córdoba,0.0,562.0,0.0,76.0,,0.0,1632.0,0.0,116,XXXX,
2020-07-02,Todos,Granada,1.0,1215.0,1.0,137.0,,1.0,2959.0,0.0,287,XXXX,
2020-07-02,Todos,Almería,0.0,247.0,0.0,41.0,,0.0,747.0,0.0,53,XXXX,
2020-07-02,Todos,Huelva,0.0,223.0,0.0,31.0,,0.0,480.0,0.0,48,XXXX,
2020-07-02,Todos,Jaén,0.0,779.0,0.0,91.0,,3.0,1734.0,0.0,189,XXXX,
2020-07-02,Todos,Málaga,0.0,1501.0,0.0,168.0,,18.0,3632.0,0.0,287,XXXX,
2020-07-02,Todos,Sevilla,-1.0,1213.0,-1.0,152.0,,1.0,2880.0,0.0,289,XXXX,
2020-07-02,Todos,Cádiz,1.0,594.0,1.0,85.0,,3.0,1403.0,0.0,171,XXXX,
2020-07-02,Hospital Universitario Río Hortega,Valladolid,1.0,3.0,0.0,2.0,,3.0,862.0,0.0,171,47186,"41.583333,-4.666667"
2020-07-02,Complejo Asistencial Universitario de Burgos,Burgos,1.0,2.0,0.0,2.0,,2.0,721.0,0.0,139,9059,"42.383333,-3.666667"
2020-07-02,Complejo Asistencial Universitario de León,León,0.0,1.0,0.0,4.0,,0.0,1457.0,0.0,351,24089,"42.666667,-6.0"
2020-07-02,Hospital Santiago Apóstol,Burgos,0.0,1.0,0.0,0.0,,0.0,133.0,0.0,35,9059,"42.383333,-3.666667"
2020-07-02,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-07-02,Complejo Asistencial de Zamora,Zamora,0.0,7.0,0.0,0.0,,0.0,352.0,0.0,92,49275,"41.75,-6.0"
2020-07-02,Complejo Asistencial Universitario de Salamanca,Salamanca,0.0,6.0,0.0,0.0,,0.0,1282.0,0.0,371,37274,"40.833333,-6.0"
2020-07-02,Complejo Asistencial de Ávila,Ávila,0.0,6.0,0.0,0.0,,0.0,667.0,0.0,143,5019,"40.616092,-4.929031"
2020-07-02,Hospital Clínico Universitario de Valladolid,Valladolid,0.0,5.0,0.0,2.0,,0.0,838.0,0.0,196,47186,"41.583333,-4.666667"
2020-07-02,Complejo Asistencial de Soria,Soria,0.0,5.0,0.0,1.0,,1.0,427.0,0.0,123,42173,"41.666667,-2.666667"
2020-07-02,Complejo Asistencial de Segovia,Segovia,0.0,7.0,1.0,0.0,,1.0,919.0,0.0,208,40004,"41.166667,-4.0"
2020-07-02,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,0.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-07-02,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-07-03,Todos,Cádiz,0.0,594.0,0.0,85.0,,7.0,1410.0,0.0,171,XXXX,
2020-07-03,Todos,Córdoba,1.0,563.0,0.0,76.0,,0.0,1632.0,0.0,116,XXXX,
2020-07-03,Todos,Granada,0.0,1215.0,1.0,138.0,,1.0,2960.0,0.0,287,XXXX,
2020-07-03,Todos,Huelva,0.0,223.0,0.0,31.0,,0.0,480.0,1.0,49,XXXX,
2020-07-03,Todos,Jaén,2.0,781.0,0.0,91.0,,6.0,1740.0,0.0,189,XXXX,
2020-07-03,Todos,Málaga,0.0,1501.0,0.0,168.0,,17.0,3649.0,0.0,287,XXXX,
2020-07-03,Todos,Sevilla,0.0,1213.0,1.0,153.0,,0.0,2880.0,0.0,289,XXXX,
2020-07-03,Todos,Almería,0.0,247.0,1.0,42.0,,1.0,748.0,0.0,53,XXXX,
2020-07-03,Hospital Universitario Río Hortega,Valladolid,1.0,4.0,0.0,2.0,,4.0,866.0,0.0,171,47186,"41.583333,-4.666667"
2020-07-03,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
2020-07-03,Complejo Asistencial de Zamora,Zamora,0.0,6.0,0.0,0.0,,1.0,353.0,0.0,92,49275,"41.75,-6.0"
2020-07-03,Hospital Santiago Apóstol,Burgos,0.0,0.0,0.0,0.0,,1.0,134.0,0.0,35,9059,"42.383333,-3.666667"
2020-07-03,Complejo Asistencial de Segovia,Segovia,0.0,6.0,0.0,0.0,,1.0,920.0,0.0,208,40004,"41.166667,-4.0"
2020-07-03,Complejo Asistencial de Soria,Soria,0.0,5.0,0.0,0.0,,1.0,428.0,0.0,123,42173,"41.666667,-2.666667"
2020-07-03,Hospital Clínico Universitario de Valladolid,Valladolid,1.0,6.0,0.0,2.0,,0.0,838.0,0.0,196,47186,"41.583333,-4.666667"
2020-07-03,Hospital El Bierzo,León,0.0,2.0,0.0,0.0,,0.0,290.0,0.0,72,24089,"42.666667,-6.0"
2020-07-03,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,0.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-07-03,Complejo Asistencial Universitario de León,León,0.0,2.0,0.0,4.0,,0.0,1457.0,0.0,351,24089,"42.666667,-6.0"
2020-07-03,Complejo Asistencial Universitario de Palencia,Palencia,2.0,3.0,0.0,1.0,,0.0,377.0,0.0,88,34120,"42.432128,-4.520647"
2020-07-03,Complejo Asistencial Universitario de Salamanca,Salamanca,0.0,8.0,0.0,0.0,,0.0,1282.0,0.0,371,37274,"40.833333,-6.0"
2020-07-03,Complejo Asistencial Universitario de Burgos,Burgos,0.0,2.0,0.0,2.0,,1.0,722.0,0.0,139,9059,"42.383333,-3.666667"
2020-07-03,Complejo Asistencial de Ávila,Ávila,0.0,6.0,0.0,0.0,,0.0,667.0,0.0,143,5019,"40.616092,-4.929031"
2020-07-04,Complejo Asistencial de Ávila,Ávila,1.0,5.0,0.0,0.0,,2.0,669.0,0.0,143,5019,"40.616092,-4.929031"
2020-07-04,Complejo Asistencial de Segovia,Segovia,0.0,6.0,0.0,0.0,,0.0,920.0,0.0,208,40004,"41.166667,-4.0"
2020-07-04,Complejo Asistencial Universitario de Palencia,Palencia,0.0,3.0,0.0,1.0,,0.0,377.0,0.0,88,34120,"42.432128,-4.520647"
2020-07-04,Complejo Asistencial Universitario de León,León,1.0,2.0,0.0,4.0,,0.0,1457.0,0.0,351,24089,"42.666667,-6.0"
2020-07-04,Hospital Santos Reyes,Burgos,0.0,0.0,0.0,0.0,,0.0,119.0,0.0,43,9059,"42.383333,-3.666667"
2020-07-04,Hospital Santiago Apóstol,Burgos,0.0,0.0,0.0,0.0,,0.0,134.0,0.0,35,9059,"42.383333,-3.666667"
2020-07-04,Complejo Asistencial Universitario de Burgos,Burgos,0.0,2.0,0.0,2.0,,1.0,723.0,0.0,139,9059,"42.383333,-3.666667"
2020-07-04,Hospital Clínico Universitario de Valladolid,Valladolid,1.0,5.0,0.0,2.0,,2.0,840.0,0.0,196,47186,"41.583333,-4.666667"
2020-07-04,Todos,Málaga,2.0,1503.0,0.0,168.0,,26.0,3675.0,0.0,287,XXXX,
2020-07-04,Hospital Universitario Río Hortega,Valladolid,0.0,3.0,0.0,2.0,,9.0,875.0,0.0,171,47186,"41.583333,-4.666667"
2020-07-04,Complejo Asistencial Universitario de Salamanca,Salamanca,0.0,7.0,0.0,0.0,,1.0,1283.0,0.0,371,37274,"40.833333,-6.0"
2020-07-04,Hospital de Medina del Campo,Valladolid,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,27,47186,"41.583333,-4.666667"
