fecha;siglas;grupo_edad;hombres;mujeres;enfermos
2020-05-05;AV;40-49;317;463;780
2020-05-05;BU;40-49;690;946;1636
2020-05-05;SA;40-49;619;943;1562
2020-05-05;SE;40-49;401;564;965
2020-05-05;AV;50-59;305;469;774
2020-05-05;SA;50-59;716;1137;1853
2020-05-05;SO;50-59;249;386;635
2020-05-05;CyL;50-59;4093;6303;10396
2020-05-05;SA;60-69;604;686;1290
2020-05-05;SO;60-69;179;226;405
2020-05-05;ZA;60-69;140;149;289
2020-05-05;BU;70-79;343;312;655
2020-05-05;PA;70-79;139;149;288
2020-05-05;SA;70-79;401;434;835
2020-05-05;SE;70-79;308;253;561
2020-05-05;AV;>80;343;536;879
2020-05-05;PA;>80;184;369;553
2020-05-05;CyL;>80;3824;6626;10450
2020-05-04;BU;0-9;178;137;315
2020-05-04;PA;0-9;49;22;71
2020-05-04;SE;0-9;96;79;175
2020-05-04;SO;0-9;46;32;78
2020-05-04;CyL;0-9;1390;1218;2608
2020-05-04;BU;10-19;138;150;288
2020-05-04;PA;10-19;62;45;107
2020-05-04;BU;20-29;277;366;643
2020-05-04;SE;20-29;146;217;363
2020-05-04;SO;20-29;85;119;204
2020-05-04;BU;30-39;499;645;1144
2020-05-04;VA;30-39;584;859;1443
2020-05-04;BU;40-49;684;941;1625
2020-05-04;SA;40-49;616;927;1543
2020-05-04;ZA;40-49;146;228;374
2020-05-04;AV;50-59;304;461;765
2020-05-04;BU;50-59;615;900;1515
2020-05-04;SO;50-59;242;375;617
2020-05-04;VA;50-59;685;1060;1745
2020-05-04;AV;60-69;274;311;585
2020-05-04;PA;60-69;209;216;425
2020-05-04;ZA;60-69;138;150;288
2020-05-04;CyL;60-69;3345;3908;7253
2020-05-04;AV;70-79;219;227;446
2020-05-04;BU;70-79;338;309;647
2020-05-04;SO;70-79;134;112;246
2020-05-04;VA;70-79;452;458;910
2020-05-04;ZA;70-79;98;88;186
2020-05-04;CyL;70-79;2580;2440;5020
2020-05-04;AV;>80;343;534;877
2020-05-04;VA;>80;543;1126;1669
2020-05-04;CyL;>80;3794;6586;10380
2020-05-04;LE;0-9;203;182;385
2020-05-04;ZA;0-9;155;145;300
2020-05-04;AV;10-19;78;63;141
2020-05-04;VA;10-19;197;201;398
2020-05-04;CyL;10-19;877;874;1751
2020-05-04;LE;20-29;227;344;571
2020-05-04;SA;20-29;272;435;707
2020-05-04;ZA;20-29;52;74;126
2020-05-04;CyL;20-29;1637;2331;3968
2020-05-04;AV;30-39;216;306;522
2020-05-04;LE;30-39;396;678;1074
2020-05-04;SA;30-39;459;737;1196
2020-05-04;SE;30-39;234;323;557
2020-05-04;ZA;30-39;89;148;237
2020-05-04;CyL;30-39;2785;4143;6928
2020-05-04;SE;40-49;397;556;953
2020-05-04;VA;40-49;814;1219;2033
2020-05-04;CyL;40-49;4065;5992;10057
2020-05-04;LE;50-59;628;952;1580
2020-05-04;PA;50-59;243;361;604
2020-05-04;ZA;50-59;146;242;388
2020-05-04;LE;60-69;547;670;1217
2020-05-04;SE;60-69;415;445;860
2020-05-04;LE;70-79;500;421;921
2020-05-04;SE;70-79;305;249;554
2020-05-04;BU;>80;483;832;1315
2020-05-04;SO;>80;324;585;909
2020-05-04;AV;0-9;102;84;186
2020-05-04;SA;0-9;236;260;496
2020-05-04;VA;0-9;325;277;602
2020-05-04;LE;10-19;118;125;243
2020-05-04;SA;10-19;146;152;298
2020-05-04;SE;10-19;59;57;116
2020-05-04;SO;10-19;33;32;65
2020-05-04;ZA;10-19;46;49;95
2020-05-04;AV;20-29;126;167;293
2020-05-04;PA;20-29;118;124;242
2020-05-04;VA;20-29;334;485;819
2020-05-04;PA;30-39;180;244;424
2020-05-04;SO;30-39;128;203;331
2020-05-04;AV;40-49;319;460;779
2020-05-04;LE;40-49;620;994;1614
2020-05-04;PA;40-49;271;344;615
2020-05-04;SO;40-49;198;323;521
2020-05-04;SA;50-59;715;1122;1837
2020-05-04;SE;50-59;480;734;1214
2020-05-04;CyL;50-59;4058;6207;10265
2020-05-04;BU;60-69;452;516;968
2020-05-04;SA;60-69;598;676;1274
2020-05-04;SO;60-69;176;221;397
2020-05-04;VA;60-69;536;703;1239
2020-05-04;PA;70-79;137;145;282
2020-05-04;SA;70-79;397;431;828
2020-05-04;LE;>80;641;1156;1797
2020-05-04;PA;>80;182;368;550
2020-05-04;SA;>80;626;1011;1637
2020-05-04;SE;>80;509;788;1297
2020-05-04;ZA;>80;143;186;329
2020-05-03;SA;0-9;234;258;492
2020-05-03;SE;0-9;91;77;168
2020-05-03;SO;0-9;44;31;75
2020-05-03;CyL;0-9;1362;1204;2566
2020-05-03;PA;10-19;61;44;105
2020-05-03;ZA;10-19;43;47;90
2020-05-03;BU;20-29;273;371;644
2020-05-03;LE;20-29;225;333;558
2020-05-03;PA;20-29;115;122;237
2020-05-03;PA;30-39;178;241;419
2020-05-03;SE;30-39;235;314;549
2020-05-03;BU;40-49;676;926;1602
2020-05-03;LE;40-49;612;986;1598
2020-05-03;SE;40-49;395;555;950
2020-05-03;SO;40-49;195;314;509
2020-05-03;CyL;40-49;4010;5901;9911
2020-05-03;AV;50-59;297;448;745
2020-05-03;LE;50-59;622;937;1559
2020-05-03;BU;60-69;451;508;959
2020-05-03;SE;60-69;412;448;860
2020-05-03;CyL;60-69;3313;3841;7154
2020-05-03;PA;70-79;135;143;278
2020-05-03;SE;70-79;303;249;552
2020-05-03;CyL;70-79;2558;2419;4977
2020-05-03;LE;>80;637;1153;1790
2020-05-03;LE;0-9;202;181;383
2020-05-03;PA;0-9;48;22;70
2020-05-03;ZA;0-9;151;142;293
2020-05-03;BU;10-19;138;147;285
2020-05-03;LE;10-19;117;124;241
2020-05-03;SE;10-19;56;51;107
2020-05-03;SO;10-19;33;32;65
2020-05-03;VA;10-19;188;196;384
2020-05-03;CyL;10-19;857;852;1709
2020-05-03;VA;20-29;332;475;807
2020-05-03;ZA;20-29;49;71;120
2020-05-03;AV;30-39;215;303;518
2020-05-03;LE;30-39;393;676;1069
2020-05-03;SA;30-39;459;725;1184
2020-05-03;ZA;30-39;87;145;232
2020-05-03;AV;40-49;314;452;766
2020-05-03;SA;40-49;605;909;1514
2020-05-03;ZA;40-49;144;222;366
2020-05-03;SO;50-59;237;361;598
2020-05-03;VA;50-59;674;1041;1715
2020-05-03;CyL;50-59;4012;6092;10104
2020-05-03;SO;60-69;176;213;389
2020-05-03;BU;70-79;337;307;644
2020-05-03;SO;70-79;133;111;244
2020-05-03;ZA;70-79;96;87;183
2020-05-03;AV;>80;342;535;877
2020-05-03;BU;>80;476;829;1305
2020-05-03;SA;>80;620;980;1600
2020-05-03;SO;>80;323;584;907
2020-05-03;VA;>80;541;1114;1655
2020-05-03;CyL;>80;3763;6531;10294
2020-05-03;AV;0-9;102;84;186
2020-05-03;BU;0-9;176;135;311
2020-05-03;VA;0-9;314;274;588
2020-05-03;AV;10-19;77;63;140
2020-05-03;SA;10-19;144;148;292
2020-05-03;AV;20-29;125;162;287
2020-05-03;SA;20-29;270;427;697
2020-05-03;SE;20-29;144;214;358
2020-05-03;SO;20-29;81;115;196
2020-05-03;CyL;20-29;1614;2290;3904
2020-05-03;BU;30-39;502;645;1147
2020-05-03;SO;30-39;127;191;318
2020-05-03;VA;30-39;579;843;1422
2020-05-03;CyL;30-39;2775;4083;6858
2020-05-03;PA;40-49;268;341;609
2020-05-03;VA;40-49;801;1196;1997
2020-05-03;BU;50-59;615;889;1504
2020-05-03;PA;50-59;239;357;596
2020-05-03;SA;50-59;710;1101;1811
2020-05-03;SE;50-59;477;724;1201
2020-05-03;ZA;50-59;141;234;375
2020-05-03;AV;60-69;269;305;574
2020-05-03;LE;60-69;541;659;1200
2020-05-03;PA;60-69;204;213;417
2020-05-03;SA;60-69;595;664;1259
2020-05-03;VA;60-69;529;687;1216
2020-05-03;ZA;60-69;136;144;280
2020-05-03;AV;70-79;216;226;442
2020-05-03;LE;70-79;495;421;916
2020-05-03;SA;70-79;396;422;818
2020-05-03;VA;70-79;447;453;900
2020-05-03;PA;>80;180;369;549
2020-05-03;SE;>80;504;783;1287
2020-05-03;ZA;>80;140;184;324
2020-05-02;AV;0-9;102;84;186
2020-05-02;VA;0-9;314;274;588
2020-05-02;CyL;0-9;1360;1202;2562
2020-05-02;AV;10-19;77;63;140
2020-05-02;CyL;10-19;847;846;1693
2020-05-02;PA;20-29;115;122;237
2020-05-02;VA;20-29;330;472;802
2020-05-02;AV;30-39;214;304;518
2020-05-02;SA;30-39;458;725;1183
2020-05-02;ZA;30-39;87;145;232
2020-05-02;CyL;30-39;2769;4075;6844
2020-05-02;BU;40-49;675;927;1602
2020-05-02;SA;40-49;604;907;1511
2020-05-02;ZA;40-49;144;221;365
2020-05-02;AV;50-59;296;448;744
2020-05-02;BU;50-59;614;888;1502
2020-05-02;SE;50-59;475;722;1197
2020-05-02;VA;50-59;673;1038;1711
2020-05-02;ZA;50-59;142;234;376
2020-05-02;BU;60-69;450;510;960
2020-05-02;PA;60-69;204;212;416
2020-05-02;CyL;60-69;3305;3838;7143
2020-05-02;BU;70-79;337;306;643
2020-05-02;PA;70-79;135;142;277
2020-05-02;BU;>80;473;828;1301
2020-05-02;LE;>80;636;1152;1788
2020-05-02;SE;>80;504;783;1287
2020-05-02;VA;>80;541;1114;1655
2020-05-02;LE;0-9;201;181;382
2020-05-02;SA;0-9;234;258;492
2020-05-02;LE;10-19;112;122;234
2020-05-02;SO;10-19;31;31;62
2020-05-02;VA;10-19;187;196;383
2020-05-02;ZA;10-19;43;47;90
2020-05-02;AV;20-29;125;163;288
2020-05-02;BU;20-29;273;369;642
2020-05-02;SE;20-29;142;213;355
2020-05-02;SO;20-29;81;110;191
2020-05-02;CyL;20-29;1609;2279;3888
2020-05-02;SE;30-39;233;314;547
2020-05-02;LE;40-49;611;982;1593
2020-05-02;LE;50-59;620;935;1555
2020-05-02;CyL;50-59;4002;6077;10079
2020-05-02;SE;60-69;413;443;856
2020-05-02;VA;60-69;529;687;1216
2020-05-02;AV;70-79;216;226;442
2020-05-02;SA;70-79;397;422;819
2020-05-02;SE;70-79;302;247;549
2020-05-02;VA;70-79;447;455;902
2020-05-02;ZA;70-79;96;87;183
2020-05-02;AV;>80;340;528;868
2020-05-02;PA;>80;178;368;546
2020-05-02;SA;>80;621;976;1597
2020-05-02;SO;>80;322;583;905
2020-05-02;CyL;>80;3754;6514;10268
2020-05-02;BU;0-9;175;135;310
2020-05-02;PA;0-9;48;21;69
2020-05-02;SE;0-9;90;76;166
2020-05-02;SO;0-9;44;31;75
2020-05-02;ZA;0-9;152;142;294
2020-05-02;BU;10-19;138;146;284
2020-05-02;PA;10-19;61;44;105
2020-05-02;SA;10-19;144;147;291
2020-05-02;SE;10-19;54;50;104
2020-05-02;LE;20-29;225;332;557
2020-05-02;SA;20-29;269;427;696
2020-05-02;ZA;20-29;49;71;120
2020-05-02;BU;30-39;500;644;1144
2020-05-02;LE;30-39;393;673;1066
2020-05-02;PA;30-39;178;239;417
2020-05-02;SO;30-39;127;189;316
2020-05-02;VA;30-39;579;842;1421
2020-05-02;AV;40-49;313;451;764
2020-05-02;PA;40-49;268;339;607
2020-05-02;SE;40-49;392;550;942
2020-05-02;SO;40-49;195;307;502
2020-05-02;VA;40-49;799;1194;1993
2020-05-02;CyL;40-49;4001;5878;9879
2020-05-02;PA;50-59;238;356;594
2020-05-02;SA;50-59;708;1100;1808
2020-05-02;SO;50-59;236;356;592
2020-05-02;AV;60-69;268;306;574
2020-05-02;LE;60-69;537;659;1196
2020-05-02;SA;60-69;593;664;1257
2020-05-02;SO;60-69;176;213;389
2020-05-02;ZA;60-69;135;144;279
2020-05-02;LE;70-79;491;420;911
2020-05-02;SO;70-79;134;110;244
2020-05-02;CyL;70-79;2555;2415;4970
2020-05-02;ZA;>80;139;182;321
2020-05-01;BU;0-9;174;135;309
2020-05-01;SA;0-9;234;255;489
2020-05-01;ZA;0-9;152;142;294
2020-05-01;AV;10-19;77;63;140
2020-05-01;PA;10-19;60;44;104
2020-05-01;SE;10-19;54;50;104
2020-05-01;SO;10-19;29;29;58
2020-05-01;VA;10-19;187;195;382
2020-05-01;ZA;10-19;43;47;90
2020-05-01;CyL;10-19;841;840;1681
2020-05-01;AV;20-29;125;163;288
2020-05-01;SA;20-29;268;425;693
2020-05-01;VA;20-29;331;473;804
2020-05-01;PA;30-39;178;239;417
2020-05-01;VA;30-39;578;843;1421
2020-05-01;CyL;30-39;2761;4068;6829
2020-05-01;AV;40-49;310;451;761
2020-05-01;SE;40-49;392;551;943
2020-05-01;SO;40-49;194;302;496
2020-05-01;VA;40-49;799;1194;1993
2020-05-01;CyL;40-49;3987;5863;9850
2020-05-01;LE;50-59;617;930;1547
2020-05-01;PA;50-59;238;354;592
2020-05-01;SO;50-59;231;351;582
2020-05-01;ZA;50-59;140;233;373
2020-05-01;AV;60-69;268;303;571
2020-05-01;PA;60-69;202;209;411
2020-05-01;SE;60-69;411;445;856
2020-05-01;SO;60-69;175;207;382
2020-05-01;VA;60-69;529;684;1213
2020-05-01;AV;70-79;216;224;440
2020-05-01;CyL;70-79;2547;2405;4952
2020-05-01;AV;>80;338;526;864
2020-05-01;BU;>80;471;825;1296
2020-05-01;LE;>80;635;1150;1785
2020-05-01;ZA;>80;136;182;318
2020-05-01;CyL;>80;3740;6499;10239
2020-05-01;AV;0-9;102;84;186
2020-05-01;PA;0-9;46;21;67
2020-05-01;SE;0-9;90;76;166
2020-05-01;SO;0-9;43;31;74
2020-05-01;CyL;0-9;1357;1199;2556
2020-05-01;LE;10-19;112;122;234
2020-05-01;SA;10-19;142;145;287
2020-05-01;BU;20-29;272;366;638
2020-05-01;PA;20-29;114;121;235
2020-05-01;SE;20-29;140;214;354
2020-05-01;SO;20-29;79;103;182
2020-05-01;ZA;20-29;49;70;119
2020-05-01;CyL;20-29;1602;2267;3869
2020-05-01;AV;30-39;213;304;517
2020-05-01;BU;30-39;499;644;1143
2020-05-01;LE;30-39;390;669;1059
2020-05-01;SE;30-39;234;312;546
2020-05-01;SO;30-39;125;187;312
2020-05-01;BU;40-49;673;924;1597
2020-05-01;SA;40-49;601;902;1503
2020-05-01;BU;50-59;609;884;1493
2020-05-01;SE;50-59;473;716;1189
2020-05-01;VA;50-59;673;1039;1712
2020-05-01;CyL;50-59;3980;6046;10026
2020-05-01;SA;60-69;590;659;1249
2020-05-01;ZA;60-69;135;145;280
2020-05-01;CyL;60-69;3296;3817;7113
2020-05-01;BU;70-79;336;306;642
2020-05-01;LE;70-79;490;418;908
2020-05-01;PA;70-79;135;142;277
2020-05-01;SE;70-79;301;246;547
2020-05-01;SO;70-79;132;108;240
2020-05-01;VA;70-79;446;454;900
2020-05-01;PA;>80;177;368;545
2020-05-01;SE;>80;501;781;1282
2020-05-01;LE;0-9;201;181;382
2020-05-01;VA;0-9;315;274;589
2020-05-01;BU;10-19;137;145;282
2020-05-01;LE;20-29;224;332;556
2020-05-01;SA;30-39;457;725;1182
2020-05-01;ZA;30-39;87;145;232
2020-05-01;LE;40-49;610;982;1592
2020-05-01;PA;40-49;265;337;602
2020-05-01;ZA;40-49;143;220;363
2020-05-01;AV;50-59;294;446;740
2020-05-01;SA;50-59;705;1093;1798
2020-05-01;BU;60-69;449;505;954
2020-05-01;LE;60-69;537;660;1197
2020-05-01;SA;70-79;396;420;816
2020-05-01;ZA;70-79;95;87;182
2020-05-01;SA;>80;620;973;1593
2020-05-01;SO;>80;321;580;901
2020-05-01;VA;>80;541;1114;1655
2020-04-30;AV;0-9;102;84;186
2020-04-30;BU;0-9;173;133;306
2020-04-30;PA;0-9;45;21;66
2020-04-30;SA;0-9;232;255;487
2020-04-30;SE;0-9;89;76;165
2020-04-30;PA;10-19;60;44;104
2020-04-30;SE;10-19;55;50;105
2020-04-30;VA;10-19;187;195;382
2020-04-30;ZA;10-19;42;47;89
2020-04-30;CyL;10-19;839;840;1679
2020-04-30;SE;20-29;140;214;354
2020-04-30;SO;20-29;78;101;179
2020-04-30;ZA;20-29;49;72;121
2020-04-30;SE;30-39;233;313;546
2020-04-30;SO;30-39;118;187;305
2020-04-30;VA;30-39;578;837;1415
2020-04-30;LE;40-49;604;979;1583
2020-04-30;PA;40-49;263;334;597
2020-04-30;SO;40-49;194;304;498
2020-04-30;PA;50-59;236;354;590
2020-04-30;SE;50-59;471;712;1183
2020-04-30;SO;50-59;225;348;573
2020-04-30;CyL;50-59;3961;6027;9988
2020-04-30;AV;60-69;268;301;569
2020-04-30;PA;60-69;202;209;411
2020-04-30;CyL;60-69;3285;3801;7086
2020-04-30;BU;70-79;335;304;639
2020-04-30;LE;70-79;488;417;905
2020-04-30;ZA;70-79;94;88;182
2020-04-30;AV;>80;337;523;860
2020-04-30;BU;>80;470;820;1290
2020-04-30;LE;>80;634;1148;1782
2020-04-30;SO;>80;319;579;898
2020-04-30;VA;>80;539;1112;1651
2020-04-30;SO;0-9;42;31;73
2020-04-30;CyL;0-9;1349;1197;2546
2020-04-30;LE;10-19;112;122;234
2020-04-30;SA;10-19;142;145;287
2020-04-30;SO;10-19;29;29;58
2020-04-30;AV;20-29;124;163;287
2020-04-30;LE;20-29;224;332;556
2020-04-30;PA;20-29;113;121;234
2020-04-30;SA;20-29;268;423;691
2020-04-30;VA;20-29;327;471;798
2020-04-30;BU;30-39;494;639;1133
2020-04-30;PA;30-39;176;238;414
2020-04-30;SA;30-39;455;722;1177
2020-04-30;CyL;30-39;2744;4054;6798
2020-04-30;AV;40-49;310;450;760
2020-04-30;SA;40-49;605;896;1501
2020-04-30;ZA;40-49;143;220;363
2020-04-30;AV;50-59;293;446;739
2020-04-30;BU;50-59;607;885;1492
2020-04-30;LE;50-59;613;927;1540
2020-04-30;SA;50-59;704;1089;1793
2020-04-30;VA;50-59;673;1036;1709
2020-04-30;ZA;50-59;139;230;369
2020-04-30;LE;60-69;537;658;1195
2020-04-30;SA;60-69;586;657;1243
2020-04-30;SE;60-69;411;442;853
2020-04-30;SO;60-69;173;206;379
2020-04-30;ZA;60-69;134;142;276
2020-04-30;PA;70-79;135;136;271
2020-04-30;SE;70-79;300;246;546
2020-04-30;CyL;70-79;2536;2391;4927
2020-04-30;PA;>80;175;360;535
2020-04-30;SE;>80;501;782;1283
2020-04-30;ZA;>80;136;181;317
2020-04-30;CyL;>80;3728;6463;10191
2020-04-30;LE;0-9;200;181;381
2020-04-30;VA;0-9;315;274;589
2020-04-30;ZA;0-9;151;142;293
2020-04-30;AV;10-19;76;63;139
2020-04-30;BU;10-19;136;145;281
2020-04-30;BU;20-29;271;364;635
2020-04-30;CyL;20-29;1594;2261;3855
2020-04-30;AV;30-39;213;302;515
2020-04-30;LE;30-39;389;670;1059
2020-04-30;ZA;30-39;88;146;234
2020-04-30;BU;40-49;668;925;1593
2020-04-30;SE;40-49;387;549;936
2020-04-30;VA;40-49;796;1189;1985
2020-04-30;CyL;40-49;3970;5846;9816
2020-04-30;BU;60-69;449;505;954
2020-04-30;VA;60-69;525;681;1206
2020-04-30;AV;70-79;214;223;437
2020-04-30;SA;70-79;394;418;812
2020-04-30;SO;70-79;131;108;239
2020-04-30;VA;70-79;445;451;896
2020-04-30;SA;>80;617;958;1575
2020-04-29;LE;0-9;198;182;380
2020-04-29;VA;0-9;307;267;574
2020-04-29;CyL;0-9;1329;1190;2519
2020-04-29;LE;10-19;110;121;231
2020-04-29;SA;10-19;141;146;287
2020-04-29;SO;10-19;29;29;58
2020-04-29;AV;20-29;122;163;285
2020-04-29;PA;20-29;109;121;230
2020-04-29;SE;20-29;140;211;351
2020-04-29;VA;20-29;322;459;781
2020-04-29;LE;30-39;390;662;1052
2020-04-29;PA;30-39;175;233;408
2020-04-29;SA;30-39;451;719;1170
2020-04-29;VA;30-39;567;828;1395
2020-04-29;BU;40-49;661;914;1575
2020-04-29;SE;40-49;385;536;921
2020-04-29;CyL;40-49;3936;5780;9716
2020-04-29;BU;50-59;605;877;1482
2020-04-29;SA;50-59;701;1071;1772
2020-04-29;SA;60-69;584;650;1234
2020-04-29;SE;60-69;406;437;843
2020-04-29;SO;60-69;173;206;379
2020-04-29;BU;70-79;333;297;630
2020-04-29;PA;70-79;135;135;270
2020-04-29;AV;>80;334;514;848
2020-04-29;PA;>80;173;357;530
2020-04-29;SO;>80;319;579;898
2020-04-29;CyL;>80;3693;6384;10077
2020-04-29;AV;0-9;102;84;186
2020-04-29;PA;0-9;44;21;65
2020-04-29;SA;0-9;228;254;482
2020-04-29;SE;0-9;88;75;163
2020-04-29;SO;0-9;42;31;73
2020-04-29;BU;10-19;135;144;279
2020-04-29;PA;10-19;59;44;103
2020-04-29;SE;10-19;54;49;103
2020-04-29;BU;20-29;269;359;628
2020-04-29;SA;20-29;265;414;679
2020-04-29;SO;20-29;73;100;173
2020-04-29;CyL;20-29;1572;2223;3795
2020-04-29;AV;30-39;214;300;514
2020-04-29;SO;30-39;115;185;300
2020-04-29;AV;40-49;310;451;761
2020-04-29;LE;40-49;600;971;1571
2020-04-29;PA;40-49;259;332;591
2020-04-29;SO;40-49;194;302;496
2020-04-29;AV;50-59;291;444;735
2020-04-29;PA;50-59;236;346;582
2020-04-29;SE;50-59;465;703;1168
2020-04-29;VA;50-59;653;1019;1672
2020-04-29;CyL;50-59;3921;5946;9867
2020-04-29;AV;60-69;268;296;564
2020-04-29;BU;60-69;448;503;951
2020-04-29;LE;60-69;532;658;1190
2020-04-29;PA;60-69;200;205;405
2020-04-29;CyL;60-69;3264;3762;7026
2020-04-29;AV;70-79;213;222;435
2020-04-29;SE;70-79;298;240;538
2020-04-29;SO;70-79;132;108;240
2020-04-29;CyL;70-79;2522;2366;4888
2020-04-29;SE;>80;494;751;1245
2020-04-29;BU;0-9;172;135;307
2020-04-29;ZA;0-9;148;141;289
2020-04-29;AV;10-19;76;63;139
2020-04-29;VA;10-19;182;190;372
2020-04-29;ZA;10-19;40;44;84
2020-04-29;CyL;10-19;826;830;1656
2020-04-29;LE;20-29;223;327;550
2020-04-29;ZA;20-29;49;69;118
2020-04-29;BU;30-39;489;634;1123
2020-04-29;SE;30-39;231;313;544
2020-04-29;ZA;30-39;86;141;227
2020-04-29;CyL;30-39;2718;4015;6733
2020-04-29;SA;40-49;595;888;1483
2020-04-29;VA;40-49;793;1168;1961
2020-04-29;ZA;40-49;139;218;357
2020-04-29;LE;50-59;611;920;1531
2020-04-29;SO;50-59;221;346;567
2020-04-29;ZA;50-59;138;220;358
2020-04-29;VA;60-69;523;674;1197
2020-04-29;ZA;60-69;130;133;263
2020-04-29;LE;70-79;489;416;905
2020-04-29;SA;70-79;390;414;804
2020-04-29;VA;70-79;443;447;890
2020-04-29;ZA;70-79;89;87;176
2020-04-29;BU;>80;467;813;1280
2020-04-29;LE;>80;630;1132;1762
2020-04-29;SA;>80;613;949;1562
2020-04-29;VA;>80;536;1109;1645
2020-04-29;ZA;>80;127;180;307
2020-04-28;AV;0-9;99;81;180
2020-04-28;BU;0-9;173;135;308
2020-04-28;LE;0-9;194;182;376
2020-04-28;VA;0-9;305;265;570
2020-04-28;AV;10-19;76;61;137
2020-04-28;SE;10-19;51;48;99
2020-04-28;AV;20-29;122;159;281
2020-04-28;SA;20-29;262;403;665
2020-04-28;SE;20-29;140;208;348
2020-04-28;SO;20-29;69;100;169
2020-04-28;VA;20-29;315;457;772
2020-04-28;SO;30-39;111;183;294
2020-04-28;AV;40-49;303;444;747
2020-04-28;LE;40-49;597;960;1557
2020-04-28;PA;40-49;252;329;581
2020-04-28;SO;40-49;192;297;489
2020-04-28;AV;50-59;286;438;724
2020-04-28;SA;50-59;697;1061;1758
2020-04-28;VA;50-59;652;1012;1664
2020-04-28;AV;60-69;265;296;561
2020-04-28;BU;60-69;442;491;933
2020-04-28;PA;60-69;198;200;398
2020-04-28;SO;60-69;173;206;379
2020-04-28;AV;70-79;211;222;433
2020-04-28;SE;70-79;298;239;537
2020-04-28;CyL;70-79;2509;2354;4863
2020-04-28;AV;>80;333;511;844
2020-04-28;PA;>80;172;354;526
2020-04-28;SO;>80;319;578;897
2020-04-28;ZA;>80;127;171;298
2020-04-28;PA;0-9;44;20;64
2020-04-28;SE;0-9;87;75;162
2020-04-28;SO;0-9;42;31;73
2020-04-28;ZA;0-9;144;136;280
2020-04-28;CyL;0-9;1311;1175;2486
2020-04-28;BU;10-19;133;139;272
2020-04-28;LE;10-19;108;119;227
2020-04-28;PA;10-19;59;43;102
2020-04-28;SA;10-19;141;142;283
2020-04-28;ZA;10-19;39;44;83
2020-04-28;CyL;10-19;810;810;1620
2020-04-28;LE;20-29;215;327;542
2020-04-28;PA;20-29;108;124;232
2020-04-28;ZA;20-29;47;66;113
2020-04-28;CyL;20-29;1542;2199;3741
2020-04-28;AV;30-39;210;298;508
2020-04-28;LE;30-39;383;656;1039
2020-04-28;PA;30-39;171;232;403
2020-04-28;SA;30-39;445;711;1156
2020-04-28;SE;30-39;228;309;537
2020-04-28;VA;30-39;554;821;1375
2020-04-28;BU;40-49;659;907;1566
2020-04-28;SA;40-49;597;881;1478
2020-04-28;VA;40-49;790;1147;1937
2020-04-28;CyL;40-49;3910;5704;9614
2020-04-28;PA;50-59;232;344;576
2020-04-28;SO;50-59;218;339;557
2020-04-28;ZA;50-59;135;215;350
2020-04-28;CyL;50-59;3887;5873;9760
2020-04-28;LE;60-69;526;650;1176
2020-04-28;SA;60-69;575;644;1219
2020-04-28;BU;70-79;332;294;626
2020-04-28;LE;70-79;485;417;902
2020-04-28;PA;70-79;135;134;269
2020-04-28;VA;70-79;442;445;887
2020-04-28;BU;>80;465;805;1270
2020-04-28;LE;>80;625;1114;1739
2020-04-28;SA;>80;609;936;1545
2020-04-28;SE;>80;489;745;1234
2020-04-28;VA;>80;535;1108;1643
2020-04-28;CyL;>80;3674;6322;9996
2020-04-28;SA;0-9;223;250;473
2020-04-28;SO;10-19;28;29;57
2020-04-28;VA;10-19;175;185;360
2020-04-28;BU;20-29;264;355;619
2020-04-28;BU;30-39;483;622;1105
2020-04-28;ZA;30-39;84;137;221
2020-04-28;CyL;30-39;2669;3969;6638
2020-04-28;SE;40-49;383;525;908
2020-04-28;ZA;40-49;137;214;351
2020-04-28;BU;50-59;597;864;1461
2020-04-28;LE;50-59;606;911;1517
2020-04-28;SE;50-59;464;689;1153
2020-04-28;SE;60-69;401;426;827
2020-04-28;VA;60-69;516;670;1186
2020-04-28;ZA;60-69;127;127;254
2020-04-28;CyL;60-69;3223;3710;6933
2020-04-28;SA;70-79;389;413;802
2020-04-28;SO;70-79;132;107;239
2020-04-28;ZA;70-79;85;83;168
2020-04-27;LE;0-9;194;177;371
2020-04-27;SA;0-9;220;246;466
2020-04-27;SO;0-9;42;31;73
2020-04-27;VA;0-9;300;263;563
2020-04-27;ZA;0-9;141;133;274
2020-04-27;AV;10-19;74;60;134
2020-04-27;PA;10-19;57;42;99
2020-04-27;LE;20-29;210;320;530
2020-04-27;PA;20-29;105;121;226
2020-04-27;SE;20-29;140;203;343
2020-04-27;SO;20-29;67;99;166
2020-04-27;AV;30-39;206;298;504
2020-04-27;PA;30-39;167;227;394
2020-04-27;SE;30-39;222;302;524
2020-04-27;AV;40-49;302;441;743
2020-04-27;LE;40-49;590;952;1542
2020-04-27;PA;40-49;249;323;572
2020-04-27;ZA;40-49;133;207;340
2020-04-27;CyL;40-49;3869;5637;9506
2020-04-27;AV;50-59;286;433;719
2020-04-27;BU;50-59;593;851;1444
2020-04-27;BU;60-69;436;487;923
2020-04-27;PA;60-69;195;198;393
2020-04-27;SO;60-69;173;201;374
2020-04-27;AV;70-79;210;221;431
2020-04-27;LE;70-79;481;416;897
2020-04-27;PA;70-79;134;135;269
2020-04-27;AV;>80;333;507;840
2020-04-27;PA;>80;168;350;518
