fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2020-06-29;Burgos;2977;2.0;970.0;216.0;9059;42.383333,-3.666667
2020-06-29;Soria;2461;1.0;426.0;123.0;42173;41.666667,-2.666667
2020-06-29;Palencia;1375;8.0;373.0;88.0;34120;42.432128,-4.520647
2020-06-30;Palencia;1375;0.0;373.0;88.0;34120;42.432128,-4.520647
2020-06-30;Segovia;3552;6.0;917.0;208.0;40004;41.166667,-4.0
2020-06-30;Salamanca;4428;1.0;1281.0;371.0;37274;40.833333,-6.0
2020-06-30;Zamora;1035;0.0;352.0;92.0;49275;41.75,-6.0
2020-06-30;Sevilla;3176;0.0;2876.0;289.0;XXXX;
2020-06-30;Málaga;4726;11.0;3597.0;287.0;XXXX;
2020-06-30;Jaén;1980;2.0;1730.0;188.0;XXXX;
2020-06-30;Huelva;544;0.0;480.0;48.0;XXXX;
2020-06-30;Granada;3359;7.0;2957.0;287.0;XXXX;
2020-06-30;Córdoba;1756;1.0;1629.0;116.0;XXXX;
2020-06-30;Valladolid;4786;0.0;1819.0;394.0;47186;41.583333,-4.666667
2020-06-30;Almería;814;1.0;744.0;53.0;XXXX;
2020-06-30;Ávila;2107;1.0;667.0;143.0;5019;40.616092,-4.929031
2020-06-30;Burgos;2977;0.0;970.0;216.0;9059;42.383333,-3.666667
2020-06-30;León;3707;2.0;1746.0;423.0;24089;42.666667,-6.0
2020-06-30;Soria;2461;0.0;426.0;123.0;42173;41.666667,-2.666667
2020-06-30;Cádiz;1634;2.0;1385.0;171.0;XXXX;
2020-07-01;Salamanca;4429;1.0;1282.0;371.0;37274;40.833333,-6.0
2020-07-01;Almería;817;3.0;747.0;53.0;XXXX;
2020-07-01;Cádiz;1636;2.0;1400.0;171.0;XXXX;
2020-07-01;Ávila;2108;1.0;667.0;143.0;5019;40.616092,-4.929031
2020-07-01;Soria;2464;3.0;426.0;123.0;42173;41.666667,-2.666667
2020-07-01;Valladolid;4790;4.0;1823.0;394.0;47186;41.583333,-4.666667
2020-07-01;Palencia;1377;2.0;375.0;88.0;34120;42.432128,-4.520647
2020-07-01;Zamora;1036;1.0;352.0;92.0;49275;41.75,-6.0
2020-07-01;Burgos;2978;1.0;971.0;217.0;9059;42.383333,-3.666667
2020-07-01;Segovia;3553;1.0;918.0;208.0;40004;41.166667,-4.0
2020-07-01;León;3710;3.0;1747.0;423.0;24089;42.666667,-6.0
2020-07-01;Granada;3374;15.0;2958.0;287.0;XXXX;
2020-07-01;Málaga;4743;17.0;3614.0;287.0;XXXX;
2020-07-01;Sevilla;3176;0.0;2879.0;289.0;XXXX;
2020-07-01;Huelva;544;0.0;480.0;48.0;XXXX;
2020-07-01;Jaén;1983;3.0;1731.0;189.0;XXXX;
2020-07-01;Córdoba;1756;0.0;1632.0;116.0;XXXX;
2020-07-02;Salamanca;4431;2.0;1282.0;371.0;37274;40.833333,-6.0
2020-07-02;Almería;819;2.0;747.0;53.0;XXXX;
2020-07-02;Zamora;1036;0.0;352.0;92.0;49275;41.75,-6.0
2020-07-02;Segovia;3559;6.0;919.0;208.0;40004;41.166667,-4.0
2020-07-02;Cádiz;1638;2.0;1403.0;171.0;XXXX;
2020-07-02;Valladolid;4793;3.0;1826.0;394.0;47186;41.583333,-4.666667
2020-07-02;Burgos;2980;2.0;973.0;217.0;9059;42.383333,-3.666667
2020-07-02;Soria;2469;4.0;427.0;123.0;42173;41.666667,-2.666667
2020-07-02;León;3710;0.0;1747.0;423.0;24089;42.666667,-6.0
2020-07-02;Granada;3386;12.0;2959.0;287.0;XXXX;
2020-07-02;Huelva;544;0.0;480.0;48.0;XXXX;
2020-07-02;Jaén;1986;3.0;1734.0;189.0;XXXX;
2020-07-02;Málaga;4744;1.0;3632.0;287.0;XXXX;
2020-07-02;Ávila;2108;0.0;667.0;143.0;5019;40.616092,-4.929031
2020-07-02;Córdoba;1755;-1.0;1632.0;116.0;XXXX;
2020-07-02;Palencia;1379;2.0;377.0;88.0;34120;42.432128,-4.520647
2020-07-02;Sevilla;3175;-1.0;2880.0;289.0;XXXX;
2020-07-03;Córdoba;1756;1.0;1632.0;116.0;XXXX;
2020-07-03;Granada;3392;6.0;2960.0;287.0;XXXX;
2020-07-03;Huelva;544;0.0;480.0;49.0;XXXX;
2020-07-03;Jaén;1988;2.0;1740.0;189.0;XXXX;
2020-07-03;Málaga;4750;6.0;3649.0;287.0;XXXX;
2020-07-03;Sevilla;3177;2.0;2880.0;289.0;XXXX;
2020-07-03;Cádiz;1638;0.0;1410.0;171.0;XXXX;
2020-07-03;Segovia;3562;3.0;920.0;208.0;40004;41.166667,-4.0
2020-07-03;Palencia;1379;0.0;377.0;88.0;34120;42.432128,-4.520647
2020-07-03;Salamanca;4432;1.0;1282.0;371.0;37274;40.833333,-6.0
2020-07-03;Soria;2472;3.0;428.0;123.0;42173;41.666667,-2.666667
2020-07-03;Zamora;1036;0.0;353.0;92.0;49275;41.75,-6.0
2020-07-03;Valladolid;4797;3.0;1830.0;394.0;47186;41.583333,-4.666667
2020-07-03;Ávila;2108;0.0;667.0;143.0;5019;40.616092,-4.929031
2020-07-03;León;3711;1.0;1747.0;423.0;24089;42.666667,-6.0
2020-07-03;Burgos;2981;0.0;975.0;217.0;9059;42.383333,-3.666667
2020-07-03;Almería;820;1.0;748.0;53.0;XXXX;
2020-07-04;Sevilla;3179;2.0;2881.0;289.0;XXXX;
2020-07-04;Zamora;1036;0.0;353.0;92.0;49275;41.75,-6.0
2020-07-04;Burgos;2981;0.0;976.0;217.0;9059;42.383333,-3.666667
2020-07-04;León;3711;0.0;1747.0;423.0;24089;42.666667,-6.0
2020-07-04;Salamanca;4434;2.0;1283.0;371.0;37274;40.833333,-6.0
2020-07-04;Soria;2473;1.0;431.0;123.0;42173;41.666667,-2.666667
2020-07-04;Palencia;1380;1.0;377.0;88.0;34120;42.432128,-4.520647
2020-07-04;Segovia;3567;5.0;920.0;208.0;40004;41.166667,-4.0
2020-07-04;Granada;3405;13.0;2960.0;287.0;XXXX;
2020-07-04;Córdoba;1756;0.0;1631.0;117.0;XXXX;
2020-07-04;Cádiz;1640;2.0;1410.0;171.0;XXXX;
2020-07-04;Valladolid;4800;3.0;1841.0;394.0;47186;41.583333,-4.666667
2020-07-04;Jaén;1990;2.0;1747.0;189.0;XXXX;
2020-07-04;Almería;823;3.0;749.0;53.0;XXXX;
2020-07-04;Huelva;544;0.0;480.0;49.0;XXXX;
2020-07-04;Ávila;2109;1.0;669.0;143.0;5019;40.616092,-4.929031
2020-07-04;Málaga;4752;2.0;3675.0;287.0;XXXX;
2020-07-05;Valladolid;4800;0.0;1841.0;394.0;47186;41.583333,-4.666667
2020-07-05;León;3711;0.0;1747.0;423.0;24089;42.666667,-6.0
2020-07-05;Burgos;2981;0.0;976.0;217.0;9059;42.383333,-3.666667
2020-07-05;Almería;829;6.0;750.0;53.0;XXXX;
2020-07-05;Ávila;2110;1.0;669.0;143.0;5019;40.616092,-4.929031
2020-07-05;Salamanca;4434;0.0;1283.0;371.0;37274;40.833333,-6.0
2020-07-05;Palencia;1380;0.0;377.0;88.0;34120;42.432128,-4.520647
2020-07-05;Segovia;3567;0.0;920.0;208.0;40004;41.166667,-4.0
2020-07-05;Málaga;4756;4.0;3675.0;287.0;XXXX;
2020-07-05;Zamora;1037;1.0;353.0;92.0;49275;41.75,-6.0
2020-07-05;Jaén;1990;0.0;1747.0;189.0;XXXX;
2020-07-05;Huelva;544;0.0;480.0;49.0;XXXX;
2020-07-05;Sevilla;3179;0.0;2881.0;289.0;XXXX;
2020-07-05;Córdoba;1756;0.0;1631.0;117.0;XXXX;
2020-07-05;Cádiz;1642;2.0;1410.0;171.0;XXXX;
2020-07-05;Granada;3410;5.0;2959.0;287.0;XXXX;
2020-07-05;Soria;2474;1.0;431.0;123.0;42173;41.666667,-2.666667
2020-07-06;Ávila;2110;0.0;669.0;143.0;5019;40.616092,-4.929031
2020-07-06;Málaga;4761;5.0;3675.0;287.0;XXXX;
2020-07-06;Jaén;1990;0.0;1747.0;189.0;XXXX;
2020-07-06;Huelva;544;0.0;480.0;49.0;XXXX;
2020-07-06;Granada;3415;5.0;2959.0;287.0;XXXX;
2020-07-06;Almería;833;4.0;750.0;53.0;XXXX;
2020-07-06;Sevilla;3179;0.0;2881.0;289.0;XXXX;
2020-07-06;Cádiz;1643;1.0;1410.0;171.0;XXXX;
2020-07-06;Córdoba;1756;0.0;1631.0;117.0;XXXX;
2020-07-06;Valladolid;4800;0.0;1842.0;394.0;47186;41.583333,-4.666667
2020-07-06;Burgos;2981;0.0;976.0;217.0;9059;42.383333,-3.666667
2020-07-06;Palencia;1381;1.0;377.0;88.0;34120;42.432128,-4.520647
2020-07-06;Segovia;3567;0.0;921.0;209.0;40004;41.166667,-4.0
2020-07-06;Soria;2474;0.0;431.0;123.0;42173;41.666667,-2.666667
2020-07-06;Zamora;1037;0.0;353.0;92.0;49275;41.75,-6.0
2020-07-06;León;3711;0.0;1747.0;423.0;24089;42.666667,-6.0
2020-07-06;Salamanca;4434;0.0;1285.0;371.0;37274;40.833333,-6.0
2020-07-07;Ávila;2110;0.0;669.0;143.0;5019;40.616092,-4.929031
2020-07-07;Valladolid;4803;3.0;1844.0;394.0;47186;41.583333,-4.666667
2020-07-07;Segovia;3572;5.0;922.0;210.0;40004;41.166667,-4.0
2020-07-07;Salamanca;4434;0.0;1285.0;371.0;37274;40.833333,-6.0
2020-07-07;Burgos;2983;2.0;976.0;217.0;9059;42.383333,-3.666667
2020-07-07;Soria;2476;2.0;431.0;123.0;42173;41.666667,-2.666667
2020-07-07;Zamora;1038;1.0;354.0;92.0;49275;41.75,-6.0
2020-07-07;Palencia;1381;0.0;377.0;88.0;34120;42.432128,-4.520647
2020-07-07;León;3715;4.0;1748.0;423.0;24089;42.666667,-6.0
2020-07-07;Granada;3426;11.0;2959.0;287.0;XXXX;
2020-07-07;Málaga;4759;-2.0;3693.0;287.0;XXXX;
2020-07-07;Jaén;1990;0.0;1748.0;189.0;XXXX;
2020-07-07;Huelva;544;0.0;480.0;49.0;XXXX;
2020-07-07;Sevilla;3180;1.0;2880.0;290.0;XXXX;
2020-07-07;Córdoba;1755;-1.0;1633.0;117.0;XXXX;
2020-07-07;Cádiz;1646;3.0;1411.0;172.0;XXXX;
2020-07-07;Almería;836;3.0;750.0;53.0;XXXX;
2020-07-08;Granada;3446;20.0;2959.0;287.0;XXXX;
2020-07-08;Almería;840;4.0;754.0;53.0;XXXX;
2020-07-08;Córdoba;1755;0.0;1633.0;117.0;XXXX;
2020-07-08;Cádiz;1646;0.0;1415.0;172.0;XXXX;
2020-07-08;Jaén;1990;0.0;1748.0;189.0;XXXX;
2020-07-08;Zamora;1038;0.0;354.0;92.0;49275;41.75,-6.0
2020-07-08;Málaga;4762;3.0;3732.0;288.0;XXXX;
2020-07-08;Huelva;544;0.0;480.0;49.0;XXXX;
2020-07-08;León;3715;0.0;1748.0;423.0;24089;42.666667,-6.0
2020-07-08;Palencia;1384;3.0;377.0;88.0;34120;42.432128,-4.520647
2020-07-08;Segovia;3573;1.0;922.0;210.0;40004;41.166667,-4.0
2020-07-08;Soria;2476;0.0;434.0;123.0;42173;41.666667,-2.666667
2020-07-08;Ávila;2111;1.0;669.0;143.0;5019;40.616092,-4.929031
2020-07-08;Valladolid;4805;2.0;1848.0;394.0;47186;41.583333,-4.666667
2020-07-08;Burgos;2983;0.0;978.0;217.0;9059;42.383333,-3.666667
2020-07-08;Salamanca;4435;1.0;1285.0;371.0;37274;40.833333,-6.0
2020-07-08;Sevilla;3180;0.0;2881.0;289.0;XXXX;
2020-07-09;León;3718;3.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-09;Valladolid;4806;1.0;1850.0;394.0;47186;41.583333,-4.666667
2020-07-09;Segovia;3577;4.0;924.0;211.0;40004;41.166667,-4.0
2020-07-09;Burgos;2984;1.0;978.0;217.0;9059;42.383333,-3.666667
2020-07-09;Salamanca;4435;0.0;1285.0;372.0;37274;40.833333,-6.0
2020-07-09;Almería;857;17.0;755.0;53.0;XXXX;
2020-07-09;Málaga;4765;3.0;3761.0;289.0;XXXX;
2020-07-09;Zamora;1038;0.0;354.0;92.0;49275;41.75,-6.0
2020-07-09;Sevilla;3180;0.0;2882.0;290.0;XXXX;
2020-07-09;Soria;2481;5.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-09;Palencia;1384;0.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-09;Ávila;2111;0.0;669.0;143.0;5019;40.616092,-4.929031
2020-07-09;Córdoba;1755;0.0;1635.0;116.0;XXXX;
2020-07-09;Granada;3460;14.0;2959.0;288.0;XXXX;
2020-07-09;Huelva;545;1.0;486.0;49.0;XXXX;
2020-07-09;Jaén;1991;1.0;1749.0;189.0;XXXX;
2020-07-09;Cádiz;1646;0.0;1421.0;172.0;XXXX;
2020-07-10;Ávila;2113;2.0;669.0;143.0;5019;40.616092,-4.929031
2020-07-10;Salamanca;4436;1.0;1286.0;372.0;37274;40.833333,-6.0
2020-07-10;Segovia;3577;0.0;924.0;211.0;40004;41.166667,-4.0
2020-07-10;Soria;2483;2.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-10;Zamora;1038;0.0;354.0;92.0;49275;41.75,-6.0
2020-07-10;León;3718;0.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-10;Palencia;1386;2.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-10;Burgos;2990;5.0;978.0;217.0;9059;42.383333,-3.666667
2020-07-10;Valladolid;4807;1.0;1851.0;394.0;47186;41.583333,-4.666667
2020-07-10;Sevilla;3180;0.0;2882.0;290.0;XXXX;
2020-07-10;Almería;864;7.0;758.0;53.0;XXXX;
2020-07-10;Málaga;4770;5.0;3792.0;289.0;XXXX;
2020-07-10;Jaén;1991;0.0;1751.0;189.0;XXXX;
2020-07-10;Huelva;545;0.0;488.0;49.0;XXXX;
2020-07-10;Granada;3491;31.0;2959.0;288.0;XXXX;
2020-07-10;Córdoba;1758;3.0;1634.0;116.0;XXXX;
2020-07-10;Cádiz;1648;2.0;1430.0;172.0;XXXX;
2020-07-11;Ávila;2114;1.0;670.0;143.0;5019;40.616092,-4.929031
2020-07-11;Segovia;3578;1.0;925.0;211.0;40004;41.166667,-4.0
2020-07-11;Soria;2485;2.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-11;Valladolid;4811;4.0;1853.0;394.0;47186;41.583333,-4.666667
2020-07-11;Granada;3501;10.0;2963.0;288.0;XXXX;
2020-07-11;Burgos;2991;1.0;978.0;217.0;9059;42.383333,-3.666667
2020-07-11;Zamora;1039;1.0;356.0;92.0;49275;41.75,-6.0
2020-07-11;Palencia;1386;0.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-11;Salamanca;4436;0.0;1286.0;372.0;37274;40.833333,-6.0
2020-07-11;Sevilla;3181;1.0;2882.0;290.0;XXXX;
2020-07-11;Málaga;4781;11.0;3832.0;289.0;XXXX;
2020-07-11;León;3718;0.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-11;Jaén;1991;0.0;1752.0;189.0;XXXX;
2020-07-11;Huelva;546;1.0;488.0;49.0;XXXX;
2020-07-11;Córdoba;1761;3.0;1635.0;116.0;XXXX;
2020-07-11;Cádiz;1652;4.0;1441.0;172.0;XXXX;
2020-07-11;Almería;895;31.0;761.0;53.0;XXXX;
2020-07-12;Palencia;1386;0.0;;;34120;42.432128,-4.520647
2020-07-12;Sevilla;3181;0.0;2882.0;290.0;XXXX;
2020-07-12;Málaga;4788;7.0;3832.0;289.0;XXXX;
2020-07-12;Jaén;1992;1.0;1752.0;189.0;XXXX;
2020-07-12;Huelva;546;0.0;488.0;49.0;XXXX;
2020-07-12;Granada;3515;14.0;2963.0;288.0;XXXX;
2020-07-12;Zamora;1039;0.0;;;49275;41.75,-6.0
2020-07-12;Cádiz;1653;1.0;1442.0;172.0;XXXX;
2020-07-12;Córdoba;1762;1.0;1635.0;116.0;XXXX;
2020-07-12;Burgos;2991;0.0;;;9059;42.383333,-3.666667
2020-07-12;Segovia;3578;0.0;;;40004;41.166667,-4.0
2020-07-12;Salamanca;4436;0.0;;;37274;40.833333,-6.0
2020-07-12;León;3718;0.0;;;24089;42.666667,-6.0
2020-07-12;Ávila;2116;2.0;;;5019;40.616092,-4.929031
2020-07-12;Valladolid;4811;0.0;;;47186;41.583333,-4.666667
2020-07-12;Almería;919;24.0;761.0;53.0;XXXX;
2020-07-12;Soria;2485;0.0;;;42173;41.666667,-2.666667
2020-07-13;Sevilla;3181;0.0;2882.0;290.0;XXXX;
2020-07-13;Málaga;4792;4.0;3832.0;289.0;XXXX;
2020-07-13;Jaén;1992;0.0;1752.0;189.0;XXXX;
2020-07-13;Huelva;546;0.0;488.0;49.0;XXXX;
2020-07-13;Granada;3514;-1.0;2963.0;288.0;XXXX;
2020-07-13;Burgos;2991;0.0;978.0;217.0;9059;42.383333,-3.666667
2020-07-13;Zamora;1039;0.0;357.0;92.0;49275;41.75,-6.0
2020-07-13;Córdoba;1763;1.0;1635.0;116.0;XXXX;
2020-07-13;Ávila;2117;1.0;670.0;143.0;5019;40.616092,-4.929031
2020-07-13;Palencia;1386;0.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-13;Segovia;3578;0.0;927.0;212.0;40004;41.166667,-4.0
2020-07-13;Almería;931;12.0;761.0;53.0;XXXX;
2020-07-13;Valladolid;4811;0.0;1854.0;394.0;47186;41.583333,-4.666667
2020-07-13;León;3718;0.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-13;Salamanca;4436;0.0;1288.0;372.0;37274;40.833333,-6.0
2020-07-13;Soria;2485;0.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-13;Cádiz;1655;2.0;1442.0;172.0;XXXX;
2020-07-14;Almería;944;13.0;762.0;53.0;XXXX;
2020-07-14;Cádiz;1657;2.0;1444.0;172.0;XXXX;
2020-07-14;Córdoba;1763;0.0;1636.0;116.0;XXXX;
2020-07-14;Granada;3523;9.0;2963.0;288.0;XXXX;
2020-07-14;Jaén;1993;1.0;1754.0;189.0;XXXX;
2020-07-14;Málaga;4793;1.0;3867.0;289.0;XXXX;
2020-07-14;Sevilla;3181;0.0;2882.0;290.0;XXXX;
2020-07-14;Huelva;548;2.0;488.0;49.0;XXXX;
2020-07-14;Valladolid;4831;20.0;1858.0;394.0;47186;41.583333,-4.666667
2020-07-14;Salamanca;4436;0.0;1288.0;372.0;37274;40.833333,-6.0
2020-07-14;Palencia;1386;0.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-14;Soria;2501;15.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-14;Segovia;3584;5.0;927.0;212.0;40004;41.166667,-4.0
2020-07-14;León;3721;3.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-14;Burgos;2992;1.0;978.0;217.0;9059;42.383333,-3.666667
2020-07-14;Ávila;2117;0.0;671.0;143.0;5019;40.616092,-4.929031
2020-07-14;Zamora;1039;0.0;358.0;92.0;49275;41.75,-6.0
2020-07-15;Palencia;1386;0.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-15;Ávila;2117;0.0;672.0;143.0;5019;40.616092,-4.929031
2020-07-15;Burgos;2992;0.0;978.0;217.0;9059;42.383333,-3.666667
2020-07-15;Salamanca;4437;1.0;1289.0;372.0;37274;40.833333,-6.0
2020-07-15;Valladolid;4834;1.0;1860.0;394.0;47186;41.583333,-4.666667
2020-07-15;Zamora;1039;0.0;359.0;92.0;49275;41.75,-6.0
2020-07-15;Segovia;3587;3.0;928.0;212.0;40004;41.166667,-4.0
2020-07-15;León;3721;0.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-15;Soria;2505;4.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-15;Córdoba;1762;-1.0;1636.0;116.0;XXXX;
2020-07-15;Granada;3535;12.0;2964.0;288.0;XXXX;
2020-07-15;Huelva;548;0.0;490.0;49.0;XXXX;
2020-07-15;Jaén;1998;5.0;1755.0;189.0;XXXX;
2020-07-15;Málaga;4797;4.0;3882.0;289.0;XXXX;
2020-07-15;Sevilla;3183;2.0;2882.0;290.0;XXXX;
2020-07-15;Cádiz;1658;1.0;1446.0;172.0;XXXX;
2020-07-15;Almería;953;9.0;762.0;53.0;XXXX;
2020-07-16;Zamora;1039;0.0;359.0;92.0;49275;41.75,-6.0
2020-07-16;Ávila;2117;0.0;673.0;143.0;5019;40.616092,-4.929031
2020-07-16;Soria;2506;1.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-16;Segovia;3588;1.0;929.0;213.0;40004;41.166667,-4.0
2020-07-16;Palencia;1387;1.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-16;Salamanca;4441;4.0;1289.0;373.0;37274;40.833333,-6.0
2020-07-16;León;3728;7.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-16;Burgos;2992;0.0;979.0;217.0;9059;42.383333,-3.666667
2020-07-16;Almería;1013;60.0;762.0;53.0;XXXX;
2020-07-16;Cádiz;1660;2.0;1447.0;172.0;XXXX;
2020-07-16;Valladolid;4842;8.0;1862.0;394.0;47186;41.583333,-4.666667
2020-07-16;Córdoba;1762;0.0;1637.0;116.0;XXXX;
2020-07-16;Sevilla;3184;1.0;2882.0;290.0;XXXX;
2020-07-16;Huelva;551;3.0;490.0;49.0;XXXX;
2020-07-16;Granada;3550;15.0;2964.0;288.0;XXXX;
2020-07-16;Málaga;4805;8.0;3908.0;289.0;XXXX;
2020-07-16;Jaén;1999;1.0;1755.0;189.0;XXXX;
2020-07-17;Burgos;2993;1.0;979.0;217.0;9059;42.383333,-3.666667
2020-07-17;Salamanca;4442;1.0;1290.0;373.0;37274;40.833333,-6.0
2020-07-17;Valladolid;4844;2.0;1863.0;394.0;47186;41.583333,-4.666667
2020-07-17;Palencia;1387;0.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-17;Segovia;3590;1.0;930.0;213.0;40004;41.166667,-4.0
2020-07-17;Soria;2513;6.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-17;León;3730;2.0;1749.0;423.0;24089;42.666667,-6.0
2020-07-17;Zamora;1039;0.0;359.0;92.0;49275;41.75,-6.0
2020-07-17;Ávila;2117;0.0;673.0;143.0;5019;40.616092,-4.929031
2020-07-17;Málaga;4812;7.0;3929.0;289.0;XXXX;
2020-07-17;Jaén;2000;1.0;1755.0;189.0;XXXX;
2020-07-17;Huelva;551;0.0;490.0;49.0;XXXX;
2020-07-17;Granada;3564;14.0;2966.0;288.0;XXXX;
2020-07-17;Córdoba;1768;6.0;1637.0;116.0;XXXX;
2020-07-17;Cádiz;1660;0.0;1447.0;172.0;XXXX;
2020-07-17;Almería;1047;34.0;767.0;53.0;XXXX;
2020-07-17;Sevilla;3190;6.0;2883.0;290.0;XXXX;
2020-07-18;Sevilla;3208;18.0;2884.0;290.0;XXXX;
2020-07-18;Málaga;4832;20.0;3950.0;289.0;XXXX;
2020-07-18;Jaén;2002;2.0;1755.0;189.0;XXXX;
2020-07-18;León;3736;6.0;1750.0;424.0;24089;42.666667,-6.0
2020-07-18;Palencia;1392;5.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-18;Soria;2520;6.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-18;Burgos;3002;9.0;979.0;217.0;9059;42.383333,-3.666667
2020-07-18;Salamanca;4444;2.0;1291.0;373.0;37274;40.833333,-6.0
2020-07-18;Zamora;1039;0.0;359.0;92.0;49275;41.75,-6.0
2020-07-18;Ávila;2117;0.0;673.0;143.0;5019;40.616092,-4.929031
2020-07-18;Segovia;3591;1.0;930.0;213.0;40004;41.166667,-4.0
2020-07-18;Córdoba;1798;30.0;1637.0;116.0;XXXX;
2020-07-18;Cádiz;1660;0.0;1449.0;172.0;XXXX;
2020-07-18;Almería;1059;12.0;769.0;53.0;XXXX;
2020-07-18;Granada;3574;10.0;2966.0;288.0;XXXX;
2020-07-18;Valladolid;4846;2.0;1864.0;394.0;47186;41.583333,-4.666667
2020-07-18;Huelva;549;-2.0;490.0;49.0;XXXX;
2020-07-19;Segovia;3591;0.0;;;40004;41.166667,-4.0
2020-07-19;Sevilla;3208;0.0;2884.0;290.0;XXXX;
2020-07-19;Málaga;4845;13.0;3950.0;289.0;XXXX;
2020-07-19;Almería;1070;11.0;769.0;53.0;XXXX;
2020-07-19;Cádiz;1662;2.0;1449.0;172.0;XXXX;
2020-07-19;Córdoba;1837;39.0;1637.0;116.0;XXXX;
2020-07-19;Granada;3587;13.0;2966.0;288.0;XXXX;
2020-07-19;Huelva;549;0.0;490.0;49.0;XXXX;
2020-07-19;Jaén;2003;1.0;1755.0;189.0;XXXX;
2020-07-19;Palencia;1392;0.0;;;34120;42.432128,-4.520647
2020-07-19;Valladolid;4846;0.0;;;47186;41.583333,-4.666667
2020-07-19;Zamora;1039;0.0;;;49275;41.75,-6.0
2020-07-19;León;3736;0.0;;;24089;42.666667,-6.0
2020-07-19;Burgos;3002;0.0;;;9059;42.383333,-3.666667
2020-07-19;Salamanca;4444;0.0;;;37274;40.833333,-6.0
2020-07-19;Ávila;2117;0.0;;;5019;40.616092,-4.929031
2020-07-19;Soria;2523;3.0;;;42173;41.666667,-2.666667
2020-07-20;Burgos;3002;0.0;979.0;217.0;9059;42.383333,-3.666667
2020-07-20;Huelva;549;0.0;490.0;49.0;XXXX;
2020-07-20;Sevilla;3205;-3.0;2884.0;290.0;XXXX;
2020-07-20;Córdoba;1850;13.0;1637.0;116.0;XXXX;
2020-07-20;Cádiz;1663;1.0;1449.0;172.0;XXXX;
2020-07-20;Almería;1095;25.0;769.0;53.0;XXXX;
2020-07-20;Segovia;3591;0.0;931.0;213.0;40004;41.166667,-4.0
2020-07-20;Granada;3612;25.0;2966.0;288.0;XXXX;
2020-07-20;Jaén;2003;0.0;1755.0;189.0;XXXX;
2020-07-20;Málaga;4851;6.0;3950.0;289.0;XXXX;
2020-07-20;Zamora;1039;0.0;359.0;92.0;49275;41.75,-6.0
2020-07-20;Valladolid;4846;0.0;1865.0;394.0;47186;41.583333,-4.666667
2020-07-20;Soria;2527;4.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-20;León;3736;0.0;1750.0;424.0;24089;42.666667,-6.0
2020-07-20;Ávila;2117;0.0;673.0;143.0;5019;40.616092,-4.929031
2020-07-20;Salamanca;4444;0.0;1291.0;373.0;37274;40.833333,-6.0
2020-07-20;Palencia;1392;0.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-21;Málaga;4874;23.0;3973.0;289.0;XXXX;
2020-07-21;Burgos;3022;20.0;979.0;217.0;9059;42.383333,-3.666667
2020-07-21;Salamanca;4444;0.0;1291.0;373.0;37274;40.833333,-6.0
2020-07-21;Palencia;1394;2.0;378.0;88.0;34120;42.432128,-4.520647
2020-07-21;Sevilla;3212;7.0;2884.0;290.0;XXXX;
2020-07-21;León;3741;5.0;1750.0;424.0;24089;42.666667,-6.0
2020-07-21;Soria;2532;4.0;435.0;123.0;42173;41.666667,-2.666667
2020-07-21;Jaén;2003;0.0;1755.0;189.0;XXXX;
2020-07-21;Almería;1114;19.0;772.0;53.0;XXXX;
2020-07-21;Cádiz;1668;5.0;1452.0;172.0;XXXX;
2020-07-21;Córdoba;1861;11.0;1637.0;116.0;XXXX;
2020-07-21;Granada;3623;11.0;2970.0;288.0;XXXX;
2020-07-21;Huelva;550;1.0;491.0;49.0;XXXX;
2020-07-21;Valladolid;4860;14.0;1866.0;394.0;47186;41.583333,-4.666667
2020-07-21;Zamora;1039;0.0;360.0;92.0;49275;41.75,-6.0
2020-07-21;Ávila;2117;0.0;673.0;143.0;5019;40.616092,-4.929031
